Fichier Localisé Social et Fiscal (FiLoSoFi) - Année 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;
France métropolitaine, Martinique et La Réunion - Communes;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mise en ligne le 19/06/2018       Géographie au 01/01/2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;
©Insee       Source(s) : Insee-DGFIP-Cnaf-Cnav-CCMSA, Fichier localisé social et fiscal.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Code géographique;Libellé géographique;Nombre de ménages fiscaux;Nombre de personnes dans les ménages fiscaux;Médiane du niveau vie (€);Part des ménages fiscaux imposés (%);Taux de pauvreté-Ensemble (%);Taux de pauvreté-moins de 30 ans (%);Taux de pauvreté-30 à 39 ans  (%);Taux de pauvreté-40 à 49 ans (%);Taux de pauvreté-50 à 59 ans (%);Taux de pauvreté-60 à 74 ans (%);Taux de pauvreté-75 ans ou plus (%);Taux de pauvreté-propriétaires (%);Taux de pauvreté-locataires (%);Part des revenus d'activité (%);dont part des salaires et traitements hors chômage (%);dont part des indemnités de chômage (%);dont part des revenus des activités non salariées (%);Part des pensions, retraites et rentes (%);Part des revenus du patrimoine et autres revenus (%);Part de l'ensemble des prestations sociales (%);dont part des prestations familiales (%);dont part des minima sociaux (%);dont part des prestations logement (%);Part des impôts (%);1er décile du niveau de vie (€);9e décile du niveau de vie (€);Rapport interdécile 9e décile/1er décile
CODGEO;LIBGEO;NBMENFISC15;NBPERSMENFISC15;MED15;PIMP15;TP6015;TP60AGE115;TP60AGE215;TP60AGE315;TP60AGE415;TP60AGE515;TP60AGE615;TP60TOL115;TP60TOL215;PACT15;PTSA15;PCHO15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15;D115;D915;RD15
78005;Achères;8216,0;21165,5;21424,3;64,0;11,6;15,7;13,1;13,6;11,3;;;;18,9;87,3;82,3;3,2;1,7;19,5;5,3;5,4;2,7;1,2;1,5;-17,5;11890,4;37324,0;3,1
78006;Adainville;296,0;754,5;27244,0;;;;;;;;;;;;;;;;;;;;;;;;
78007;Aigremont;384,0;1153,5;39369,0;;;;;;;;;;;;;;;;;;;;;;;;
78009;Allainville;111,0;303,0;24213,3;;;;;;;;;;;;;;;;;;;;;;;;
78010;Les Alluets-le-Roi;439,0;1216,0;33997,8;;;;;;;;;;;;;;;;;;;;;;;;
78013;Andelu;166,0;477,5;28999,5;;;;;;;;;;;;;;;;;;;;;;;;
78015;Andrésy;5108,0;12664,5;27513,5;77,7;6,3;;7,6;7,0;;;;5,0;15,9;85,0;78,9;2,3;3,7;25,3;8,6;2,6;1,6;0,6;0,5;-21,5;14384,3;45787,0;3,2
78020;Arnouville-lès-Mantes;341,0;949,5;26926,7;;;;;;;;;;;;;;;;;;;;;;;;
78029;Aubergenville;4532,0;11649,0;20783,8;60,6;11,6;;14,2;14,9;9,9;;;;20,6;81,0;75,9;3,7;1,4;23,8;5,4;5,6;3,0;1,2;1,4;-15,8;11714,4;34515,0;2,9
78030;Auffargis;779,0;1977,0;30281,9;;;;;;;;;;;;;;;;;;;;;;;;
78031;Auffreville-Brasseuil;252,0;665,5;27109,2;;;;;;;;;;;;;;;;;;;;;;;;
78033;Aulnay-sur-Mauldre;448,0;1205,5;27242,4;;;;;;;;;;;;;;;;;;;;;;;;
78034;Auteuil;333,0;929,0;30418,0;;;;;;;;;;;;;;;;;;;;;;;;
78036;Autouillet;178,0;461,5;34470,4;;;;;;;;;;;;;;;;;;;;;;;;
78043;Bailly;1499,0;4000,0;35772,8;85,3;;;;;;;;;;80,8;73,2;2,4;5,2;30,0;13,7;1,5;1,0;0,2;0,3;-26,0;17167,5;64348,1;3,7
78048;Bazainville;522,0;1485,5;27497,5;;;;;;;;;;;;;;;;;;;;;;;;
78049;Bazemont;617,0;1639,5;32142,7;;;;;;;;;;;;;;;;;;;;;;;;
78050;Bazoches-sur-Guyonne;228,0;621,5;35397,4;;;;;;;;;;;;;;;;;;;;;;;;
78053;Béhoust;164,0;450,0;30908,0;;;;;;;;;;;;;;;;;;;;;;;;
78057;Bennecourt;725,0;1946,0;22959,3;;;;;;;;;;;;;;;;;;;;;;;;
78062;Beynes;2936,0;7683,0;27565,0;79,6;5,0;;;;;;;;;83,7;79,0;2,2;2,5;27,0;6,2;2,4;1,5;0,4;0,4;-19,3;16463,6;42257,3;2,6
78068;Blaru;315,0;843,0;24536,0;;;;;;;;;;;;;;;;;;;;;;;;
78070;Boinville-en-Mantois;118,0;294,0;27110,5;;;;;;;;;;;;;;;;;;;;;;;;
78071;Boinville-le-Gaillard;220,0;630,5;25046,1;;;;;;;;;;;;;;;;;;;;;;;;
78072;Boinvilliers;111,0;304,5;28746,0;;;;;;;;;;;;;;;;;;;;;;;;
78073;Bois-d'Arcy;5727,0;14253,0;25336,0;75,6;5,7;;6,0;6,6;;;;5,0;13,1;88,9;84,3;2,3;2,4;20,8;7,4;3,0;1,9;0,5;0,6;-20,1;14723,3;41493,2;2,8
78076;Boissets;103,0;255,0;25964,4;;;;;;;;;;;;;;;;;;;;;;;;
78077;La Boissière-École;289,0;766,5;25060,5;;;;;;;;;;;;;;;;;;;;;;;;
78082;Boissy-Mauvoisin;233,0;616,0;23965,3;;;;;;;;;;;;;;;;;;;;;;;;
78084;Boissy-sans-Avoir;228,0;623,0;28990,6;;;;;;;;;;;;;;;;;;;;;;;;
78087;Bonnelles;758,0;2009,0;28311,0;79,7;;;;;;;;;;83,0;77,2;2,4;3,3;28,0;8,2;2,1;1,4;0,3;0,4;-21,3;15773,0;45217,8;2,9
78089;Bonnières-sur-Seine;1856,0;4553,5;19795,1;54,0;13,5;;;16,8;;;;;21,5;78,8;73,4;3,8;1,7;24,2;6,1;6,0;2,9;1,5;1,6;-15,1;11161,4;32487,6;2,9
78090;Bouafle;827,0;2144,0;25862,7;75,2;;;;;;;;;;82,3;74,6;3,5;4,2;24,8;11,0;2,5;1,4;0,7;0,4;-20,6;14102,7;43399,0;3,1
78092;Bougival;3611,0;9067,5;30188,0;78,3;6,3;;;;;;;;13,5;88,1;80,6;2,8;4,7;21,0;15,2;2,0;1,2;0,4;0,4;-26,3;14749,3;64168,8;4,4
78096;Bourdonné;202,0;510,0;30827,7;;;;;;;;;;;;;;;;;;;;;;;;
78104;Breuil-Bois-Robert;264,0;719,0;26679,5;;;;;;;;;;;;;;;;;;;;;;;;
78107;Bréval;691,0;1799,5;25010,0;;;;;;;;;;;;;;;;;;;;;;;;
78108;Les Bréviaires;416,0;1125,5;28800,8;;;;;;;;;;;;;;;;;;;;;;;;
78113;Brueil-en-Vexin;249,0;710,5;25441,3;;;;;;;;;;;;;;;;;;;;;;;;
78117;Buc;2309,0;5947,5;32746,7;83,1;5,0;;;;;;;;;84,1;78,1;1,8;4,2;25,2;12,3;1,7;1,1;0,3;0,3;-23,3;17326,0;57378,7;3,3
78118;Buchelay;1118,0;3149,0;22660,7;65,4;9,9;;;;;;;;21,6;82,4;75,1;3,8;3,4;22,1;7,0;4,8;3,0;0,8;1,0;-16,3;12548,5;36720,5;2,9
78120;Bullion;680,0;1841,0;30380,0;;;;;;;;;;;;;;;;;;;;;;;;
78123;Carrières-sous-Poissy;5965,0;15605,0;20183,9;60,1;19,2;;19,1;20,0;23,2;15,9;;5,0;31,2;91,6;85,8;3,8;1,9;15,1;4,6;6,3;3,2;1,4;1,7;-17,6;9846,2;36113,0;3,7
78124;Carrières-sur-Seine;5607,0;15002,5;28849,3;76,0;8,2;;10,2;8,3;7,0;;;5,0;19,5;94,1;87,7;2,7;3,7;17,1;8,8;2,8;1,6;0,6;0,6;-22,8;13247,5;53272,0;4,0
78125;La Celle-les-Bordes;323,0;878,5;33164,6;;;;;;;;;;;;;;;;;;;;;;;;
78126;La Celle-Saint-Cloud;8192,0;21463,5;28104,3;75,1;7,6;;9,8;8,6;7,2;6,1;;5,0;13,8;83,4;76,3;2,7;4,4;24,9;15,1;2,5;1,4;0,5;0,6;-25,9;13538,8;60786,0;4,5
78128;Cernay-la-Ville;626,0;1649,5;31765,6;;;;;;;;;;;;;;;;;;;;;;;;
78133;Chambourcy;2219,0;5665,5;31051,0;78,7;6,4;;;;;;;;13,2;83,1;74,0;2,4;6,6;25,2;18,4;1,9;1,1;0,4;0,4;-28,6;14220,6;65540,4;4,6
78138;Chanteloup-les-Vignes;3333,0;10520,5;17353,3;50,3;25,3;;28,1;28,9;26,2;18,2;;6,0;37,6;80,4;73,5;4,8;2,1;19,6;5,0;10,0;4,9;2,4;2,7;-15,0;9270,0;32532,0;3,5
78140;Chapet;452,0;1270,5;30940,4;;;;;;;;;;;;;;;;;;;;;;;;
78143;Châteaufort;528,0;1510,0;34484,0;;;;;;;;;;;;;;;;;;;;;;;;
78146;Chatou;12661,0;31293,5;30392,7;79,3;6,4;;6,4;7,2;7,0;5,0;;5,0;12,8;88,9;82,0;2,5;4,4;21,8;12,5;2,0;1,1;0,4;0,4;-25,2;14635,4;59735,6;4,1
78147;Chaufour-lès-Bonnières;167,0;476,0;25313,2;;;;;;;;;;;;;;;;;;;;;;;;
78152;Chavenay;631,0;1864,0;39001,3;;;;;;;;;;;;;;;;;;;;;;;;
78158;Le Chesnay;12578,0;28649,0;31023,0;80,4;5,0;;6,0;5,1;5,4;;;5,0;9,5;81,1;73,3;2,3;5,5;28,4;14,0;1,8;1,0;0,4;0,4;-25,3;15921,0;60462,1;3,8
78160;Chevreuse;2291,0;5684,0;30078,7;78,8;5,2;;;;;;;;;82,6;76,1;1,9;4,6;26,0;14,4;1,9;1,1;0,3;0,4;-24,9;15542,2;55617,7;3,6
78162;Choisel;209,0;546,5;34802,0;;;;;;;;;;;;;;;;;;;;;;;;
78163;Civry-la-Forêt;127,0;340,0;27918,0;;;;;;;;;;;;;;;;;;;;;;;;
78164;Clairefontaine-en-Yvelines;305,0;799,5;33455,3;;;;;;;;;;;;;;;;;;;;;;;;
78165;Les Clayes-sous-Bois;7109,0;18194,5;23632,0;70,4;9,8;;13,0;12,6;7,1;7,1;;5,0;21,6;80,4;75,6;2,6;2,3;27,1;7,1;3,8;2,1;0,8;0,9;-18,4;12504,8;39395,3;3,2
78168;Coignières;1434,0;4104,0;21749,0;64,1;12,1;;;;;;;;21,4;76,9;72,4;3,0;1,5;26,7;7,1;5,1;2,9;1,0;1,2;-15,8;11709,0;36865,0;3,1
78171;Condé-sur-Vesgre;439,0;1223,5;27539,1;;;;;;;;;;;;;;;;;;;;;;;;
78172;Conflans-Sainte-Honorine;14097,0;36341,5;24322,0;70,5;10,4;15,8;11,0;12,1;9,8;8,4;;5,0;23,5;85,3;79,9;2,8;2,6;23,5;7,2;3,9;2,0;1,0;0,9;-19,9;12143,9;41536,7;3,4
78185;Courgent;150,0;372,5;31981,1;;;;;;;;;;;;;;;;;;;;;;;;
78188;Cravent;145,0;429,0;25731,0;;;;;;;;;;;;;;;;;;;;;;;;
78189;Crespières;592,0;1650,5;35080,9;;;;;;;;;;;;;;;;;;;;;;;;
78190;Croissy-sur-Seine;3958,0;10126,0;37040,4;82,2;5,0;;;;;;;;10,9;85,3;76,8;3,4;5,1;22,9;18,4;1,3;0,7;0,3;0,3;-27,9;16026,8;78969,3;4,9
78192;Dammartin-en-Serve;440,0;1234,5;24817,8;;;;;;;;;;;;;;;;;;;;;;;;
78193;Dampierre-en-Yvelines;419,0;1083,5;33069,0;;;;;;;;;;;;;;;;;;;;;;;;
78194;Dannemarie;91,0;221,5;30817,3;;;;;;;;;;;;;;;;;;;;;;;;
78196;Davron;119,0;322,0;37964,0;;;;;;;;;;;;;;;;;;;;;;;;
78202;Drocourt;207,0;556,0;24412,0;;;;;;;;;;;;;;;;;;;;;;;;
78206;Ecquevilly;1587,0;4273,5;24920,6;72,3;9,0;;;;;;;;21,3;84,4;76,8;3,3;4,3;24,8;6,1;3,4;2,0;0,7;0,7;-18,7;12933,2;40176,2;3,1
78208;Élancourt;10322,0;27012,5;23906,7;70,7;11,0;13,3;10,0;12,5;10,0;12,2;;5,0;25,6;86,0;81,3;2,9;1,7;22,2;6,1;4,1;2,3;0,8;1,0;-18,4;11930,7;38988,0;3,3
78209;Émancé;327,0;887,0;27856,4;;;;;;;;;;;;;;;;;;;;;;;;
78217;Épône;2498,0;6529,5;24381,7;71,4;8,2;;;;;;;;21,2;79,8;74,1;3,1;2,6;28,9;6,0;3,4;1,9;0,8;0,7;-18,1;13112,0;39102,2;3,0
78220;Les Essarts-le-Roi;2663,0;6982,0;26805,2;75,3;6,0;;;;;;;;14,9;81,7;76,4;2,3;3,0;27,4;8,8;3,0;1,7;0,5;0,7;-20,9;14349,1;45581,2;3,2
78224;L'Étang-la-Ville;1782,0;4736,5;38621,6;86,4;;;;;;;;;;81,9;75,3;1,7;4,9;28,2;18,3;1,1;0,7;0,2;0,2;-29,5;19402,7;78112,7;4,0
78227;Évecquemont;314,0;799,0;28710,1;;;;;;;;;;;;;;;;;;;;;;;;
78230;La Falaise;226,0;589,0;26980,9;;;;;;;;;;;;;;;;;;;;;;;;
78231;Favrieux;59,0;161,5;27338,7;;;;;;;;;;;;;;;;;;;;;;;;
78233;Feucherolles;1024,0;3087,5;38140,0;86,0;;;;;;;;;;92,3;81,6;2,7;8,1;22,0;14,8;1,1;0,8;0,2;0,1;-30,2;18790,6;77342,9;4,1
78234;Flacourt;62,0;167,0;27061,7;;;;;;;;;;;;;;;;;;;;;;;;
78236;Flexanville;227,0;626,0;28752,9;;;;;;;;;;;;;;;;;;;;;;;;
78237;Flins-Neuve-Église;60,0;158,0;24368,7;;;;;;;;;;;;;;;;;;;;;;;;
78238;Flins-sur-Seine;980,0;2403,0;24338,0;71,2;;;;;;;;;;79,2;73,5;3,3;2,4;27,7;7,0;3,0;1,8;0,7;0,6;-16,9;14376,6;36937,0;2,6
78239;Follainville-Dennemont;783,0;1960,0;23314,3;;;;;;;;;;;;;;;;;;;;;;;;
78242;Fontenay-le-Fleury;5753,0;13557,0;24196,7;71,4;8,9;;8,3;10,9;10,3;;;;17,5;84,2;78,7;2,7;2,7;24,9;7,1;3,6;1,9;0,9;0,8;-19,8;12881,3;42181,2;3,3
78245;Fontenay-Mauvoisin;146,0;398,0;29248,4;;;;;;;;;;;;;;;;;;;;;;;;
78246;Fontenay-Saint-Père;373,0;993,0;26242,0;;;;;;;;;;;;;;;;;;;;;;;;
78251;Fourqueux;1511,0;4213,5;39646,7;84,7;;;;;;;;;;83,8;76,4;2,2;5,2;25,3;19,5;1,3;0,8;0,2;0,3;-29,9;17380,9;81063,2;4,7
78255;Freneuse;1621,0;4489,0;20744,3;59,2;10,9;;;;;;;;26,0;74,6;68,4;3,4;2,8;28,7;5,6;6,0;3,6;1,2;1,3;-14,9;11982,9;33025,5;2,8
78261;Gaillon-sur-Montcient;262,0;693,5;26772,9;;;;;;;;;;;;;;;;;;;;;;;;
78262;Galluis;436,0;1193,0;28610,5;;;;;;;;;;;;;;;;;;;;;;;;
78263;Gambais;923,0;2570,0;29330,5;80,7;;;;;;;;;;87,8;78,8;2,8;6,2;22,4;11,8;1,6;1,1;0,3;0,2;-23,6;16862,3;54968,0;3,3
78264;Gambaiseuil;;;;;;;;;;;;;;;;;;;;;;;;;;;
78265;Garancières;865,0;2226,5;28792,4;77,5;;;;;;;;;;84,1;76,1;2,1;5,9;26,4;9,3;1,7;1,2;0,2;0,2;-21,5;16854,5;46908,0;2,8
78267;Gargenville;2768,0;7201,0;23216,0;69,7;7,0;;;;;;;5,0;16,3;79,0;74,2;2,8;2,0;28,1;6,0;3,7;2,2;0,8;0,7;-16,8;13875,3;35487,3;2,6
78269;Gazeran;458,0;1248,0;29976,0;;;;;;;;;;;;;;;;;;;;;;;;
78276;Gommecourt;261,0;657,5;23587,0;;;;;;;;;;;;;;;;;;;;;;;;
78278;Goupillières;185,0;529,0;30476,0;;;;;;;;;;;;;;;;;;;;;;;;
78281;Goussonville;242,0;662,0;26389,3;;;;;;;;;;;;;;;;;;;;;;;;
78283;Grandchamp;112,0;322,0;26233,3;;;;;;;;;;;;;;;;;;;;;;;;
78285;Gressey;207,0;569,5;28022,4;;;;;;;;;;;;;;;;;;;;;;;;
78289;Grosrouvre;356,0;968,0;35159,6;;;;;;;;;;;;;;;;;;;;;;;;
78290;Guernes;418,0;1099,0;23978,0;;;;;;;;;;;;;;;;;;;;;;;;
78291;Guerville;825,0;2092,5;24641,1;74,1;;;;;;;;;;81,8;76,0;2,5;3,4;26,2;7,0;2,6;1,7;0,4;0,5;-17,6;15575,5;39943,5;2,6
78296;Guitrancourt;244,0;683,0;26364,5;;;;;;;;;;;;;;;;;;;;;;;;
78297;Guyancourt;10809,0;28492,5;23234,7;68,5;10,5;14,2;10,4;12,8;9,0;7,4;;5,0;16,1;93,7;88,5;3,0;2,2;14,5;5,2;4,8;2,5;1,0;1,3;-18,2;12092,5;41124,6;3,4
78299;Hardricourt;900,0;2277,5;24199,7;69,8;9,1;;;;;;;;;81,4;66,4;3,2;11,8;25,7;9,6;3,5;1,9;0,8;0,8;-20,2;12649,6;41960,5;3,3
78300;Hargeville;155,0;435,5;30101,0;;;;;;;;;;;;;;;;;;;;;;;;
78302;La Hauteville;76,0;190,0;31688,0;;;;;;;;;;;;;;;;;;;;;;;;
78305;Herbeville;100,0;269,0;35011,3;;;;;;;;;;;;;;;;;;;;;;;;
78307;Hermeray;393,0;1046,0;28501,5;;;;;;;;;;;;;;;;;;;;;;;;
78310;Houdan;1566,0;3280,5;21770,0;62,3;8,8;;;;;;;;14,5;76,5;69,2;2,8;4,5;26,4;11,5;3,7;1,8;0,9;0,9;-18,1;12995,3;37393,5;2,9
78311;Houilles;13386,0;33708,5;27071,3;75,3;7,7;11,9;7,3;8,7;8,2;5,5;;5,0;18,6;89,9;84,7;2,7;2,5;19,7;7,8;2,9;1,5;0,7;0,7;-20,3;13525,6;46125,0;3,4
78314;Issou;1500,0;4525,5;22701,9;69,3;5,5;;;;;;;;;88,7;83,6;2,9;2,3;18,9;3,9;4,2;3,1;0,6;0,6;-15,7;14145,6;34721,3;2,5
78317;Jambville;274,0;814,5;26189,2;;;;;;;;;;;;;;;;;;;;;;;;
78320;Jeufosse;163,0;426,0;24631,0;;;;;;;;;;;;;;;;;;;;;;;;
78321;Jouars-Pontchartrain;2040,0;5522,0;30760,5;82,4;;;;;;;;;;86,9;80,0;2,3;4,6;22,9;10,7;2,0;1,4;0,3;0,3;-22,5;17347,8;50694,0;2,9
78322;Jouy-en-Josas;2756,0;7009,0;33878,8;81,0;5,1;;;;;;;;14,4;84,4;76,6;2,0;5,9;24,0;15,6;1,4;0,9;0,2;0,3;-25,4;16269,4;63679,3;3,9
78324;Jouy-Mauvoisin;206,0;542,0;24979,1;;;;;;;;;;;;;;;;;;;;;;;;
78325;Jumeauville;224,0;588,0;27737,9;;;;;;;;;;;;;;;;;;;;;;;;
78327;Juziers;1508,0;3929,5;24596,0;71,4;6,1;;;;;;;;;80,6;74,9;3,1;2,6;27,0;7,8;3,1;1,8;0,7;0,6;-18,5;14017,5;38950,0;2,8
78329;Lainville-en-Vexin;295,0;823,0;27193,0;;;;;;;;;;;;;;;;;;;;;;;;
78334;Lévis-Saint-Nom;636,0;1710,0;31440,8;;;;;;;;;;;;;;;;;;;;;;;;
78335;Limay;6368,0;18275,5;18532,7;51,2;19,0;24,6;19,9;22,4;19,5;13,0;;8,1;30,6;77,9;72,3;4,1;1,5;22,2;5,7;8,6;4,2;2,0;2,4;-14,4;9928,8;30720,0;3,1
78337;Limetz-Villez;754,0;1976,5;23605,3;;;;;;;;;;;;;;;;;;;;;;;;
78343;Les Loges-en-Josas;528,0;1542,0;38158,2;;;;;;;;;;;;;;;;;;;;;;;;
78344;Lommoye;232,0;670,0;25815,3;;;;;;;;;;;;;;;;;;;;;;;;
78346;Longnes;571,0;1495,5;25104,8;;;;;;;;;;;;;;;;;;;;;;;;
78349;Longvilliers;199,0;522,5;31986,7;;;;;;;;;;;;;;;;;;;;;;;;
78350;Louveciennes;2722,0;7015,5;35311,4;80,7;6,1;;;;;;;;14,2;77,1;69,1;2,3;5,7;30,0;20,8;1,6;0,9;0,3;0,4;-29,5;15236,7;74371,4;4,9
78354;Magnanville;2009,0;5505,5;23110,7;69,2;6,3;;;;;;;;13,8;75,9;71,6;2,6;1,7;31,2;4,8;4,4;2,8;0,8;0,8;-16,3;13490,7;35868,0;2,7
78356;Magny-les-Hameaux;3299,0;9443,5;26084,2;74,2;6,3;;;7,2;;;;;14,0;88,7;83,8;2,3;2,6;20,7;7,4;3,4;2,2;0,5;0,8;-20,2;14206,7;44146,0;3,1
78358;Maisons-Laffitte;9931,0;23464,0;33944,7;80,8;6,0;16,3;7,1;5,1;6,7;;;5,0;12,7;87,7;80,3;2,1;5,3;23,2;14,7;1,5;0,8;0,3;0,4;-27,1;15363,9;66681,1;4,3
78361;Mantes-la-Jolie;15953,0;44179,5;15409,6;45,5;32,5;30,9;35,0;39,6;34,8;26,1;17,7;11,6;40,8;72,6;65,5;4,9;2,3;24,5;6,3;11,3;4,6;3,3;3,4;-14,7;8146,5;29217,6;3,6
78362;Mantes-la-Ville;7538,0;20126,5;18863,9;54,2;19,7;24,2;21,0;25,8;18,5;13,7;;6,1;32,1;75,5;70,2;3,8;1,5;25,9;5,6;8,1;3,9;1,9;2,2;-15,1;9781,7;31607,0;3,2
78364;Marcq;296,0;782,5;29213,5;;;;;;;;;;;;;;;;;;;;;;;;
78366;Mareil-le-Guyon;142,0;380,0;31766,0;;;;;;;;;;;;;;;;;;;;;;;;
78367;Mareil-Marly;1221,0;3582,0;37606,0;86,5;;;;;;;;;;89,4;82,4;2,1;4,9;22,2;15,2;1,3;0,9;0,2;0,2;-28,1;20274,8;74240,9;3,7
78368;Mareil-sur-Mauldre;644,0;1721,0;31979,3;;;;;;;;;;;;;;;;;;;;;;;;
78372;Marly-le-Roi;7230,0;17240,5;29491,3;79,6;5,5;;7,6;6,2;5,2;;;5,0;12,5;81,3;74,7;2,3;4,2;28,6;11,6;2,0;1,2;0,4;0,4;-23,5;15105,2;53999,3;3,6
78380;Maule;2259,0;5838,5;27576,2;74,2;7,4;;;;;;;;18,9;81,4;74,4;2,8;4,2;28,1;10,3;2,4;1,3;0,5;0,5;-22,2;13753,3;49334,0;3,6
78381;Maulette;368,0;998,5;24703,5;;;;;;;;;;;;;;;;;;;;;;;;
78382;Maurecourt;1617,0;4440,5;26904,0;74,7;5,8;;;;;;;;;87,4;82,2;2,6;2,6;22,3;7,9;3,1;2,0;0,5;0,6;-20,7;14470,7;44476,2;3,1
78383;Maurepas;7745,0;19301,0;25004,8;74,7;8,2;;10,1;9,0;8,2;;;5,0;20,3;78,0;73,7;2,4;1,9;29,9;8,0;3,5;1,9;0,8;0,8;-19,4;13188,5;41889,0;3,2
78384;Médan;499,0;1395,5;34394,8;;;;;;;;;;;;;;;;;;;;;;;;
78385;Ménerville;76,0;204,5;25142,9;;;;;;;;;;;;;;;;;;;;;;;;
78389;Méré;658,0;1802,5;31920,0;;;;;;;;;;;;;;;;;;;;;;;;
78391;Méricourt;163,0;379,5;22583,0;;;;;;;;;;;;;;;;;;;;;;;;
78396;Le Mesnil-le-Roi;2359,0;6390,0;32636,1;79,3;5,3;;;;;;;;13,1;87,3;80,1;2,2;5,1;22,2;15,0;1,9;1,1;0,4;0,4;-26,4;15175,8;67415,8;4,4
78397;Le Mesnil-Saint-Denis;2613,0;6765,0;31548,6;84,1;;;;;;;;;;78,8;73,7;2,2;2,9;31,2;11,0;1,8;1,2;0,3;0,3;-22,8;18093,2;49554,3;2,7
78398;Les Mesnuls;328,0;857,5;31075,5;;;;;;;;;;;;;;;;;;;;;;;;
78401;Meulan-en-Yvelines;3787,0;9060,0;20098,5;59,6;15,5;;19,2;18,2;15,1;;;;25,5;80,6;74,0;3,8;2,8;23,0;7,2;6,5;2,8;1,8;1,9;-17,3;10757,1;33738,7;3,1
78402;Mézières-sur-Seine;1382,0;3845,0;24877,1;72,9;6,9;;;;;;;;;87,7;81,9;3,3;2,5;21,5;5,4;3,4;2,1;0,7;0,6;-18,0;14135,0;39655,8;2,8
78403;Mézy-sur-Seine;765,0;2046,0;26298,3;76,5;;;;;;;;;;79,2;71,7;2,9;4,6;27,5;11,0;2,4;1,6;0,5;0,4;-20,1;14136,5;47941,5;3,4
78404;Millemont;97,0;266,5;29430,7;;;;;;;;;;;;;;;;;;;;;;;;
78406;Milon-la-Chapelle;97,0;258,0;41236,7;;;;;;;;;;;;;;;;;;;;;;;;
78407;Mittainville;232,0;645,5;26972,8;;;;;;;;;;;;;;;;;;;;;;;;
78410;Moisson;368,0;930,0;24046,8;;;;;;;;;;;;;;;;;;;;;;;;
78413;Mondreville;147,0;425,0;22500,0;;;;;;;;;;;;;;;;;;;;;;;;
78415;Montainville;201,0;530,0;33488,7;;;;;;;;;;;;;;;;;;;;;;;;
78416;Montalet-le-Bois;119,0;340,5;26128,5;;;;;;;;;;;;;;;;;;;;;;;;
78417;Montchauvet;119,0;304,0;28973,6;;;;;;;;;;;;;;;;;;;;;;;;
78418;Montesson;5762,0;15671,0;29351,7;78,2;5,7;;8,0;6,0;5,5;;;5,0;14,5;88,3;82,5;2,6;3,2;21,2;11,1;2,2;1,4;0,4;0,4;-22,8;14732,0;55602,9;3,8
78420;Montfort-l'Amaury;1108,0;2657,5;30548,1;79,5;;;;;;;;;;79,2;71,3;2,5;5,4;28,1;17,7;1,8;1,0;0,4;0,4;-26,8;15548,7;59310,4;3,8
78423;Montigny-le-Bretonneux;13180,0;33227,5;28297,7;79,2;6,1;14,8;5,8;6,7;5,0;5,0;;5,0;13,6;92,7;88,4;2,2;2,1;18,4;6,8;2,7;1,5;0,6;0,7;-20,6;14734,2;45713,5;3,1
78431;Morainvilliers;970,0;2905,5;34864,8;82,4;;;;;;;;;;94,8;86,7;2,4;5,7;17,9;11,0;1,8;1,3;0,3;0,2;-25,5;17160,0;62849,3;3,7
78437;Mousseaux-sur-Seine;259,0;676,5;24957,0;;;;;;;;;;;;;;;;;;;;;;;;
78439;Mulcent;40,0;115,0;25828,1;;;;;;;;;;;;;;;;;;;;;;;;
78440;Les Mureaux;10412,0;32285,0;16378,0;46,0;27,0;38,3;30,5;32,8;28,1;18,4;12,6;12,0;37,8;72,2;66,3;4,9;1,1;25,4;4,7;10,8;5,2;2,8;2,8;-13,1;8831,6;28280,0;3,2
78442;Neauphle-le-Château;1356,0;3344,0;29351,9;79,1;;;;;;;;;;84,5;78,3;2,2;4,0;23,2;12,6;2,1;1,3;0,4;0,4;-22,4;16002,0;49772,2;3,1
78443;Neauphle-le-Vieux;339,0;918,5;30879,6;;;;;;;;;;;;;;;;;;;;;;;;
78444;Neauphlette;297,0;858,5;26296,7;;;;;;;;;;;;;;;;;;;;;;;;
78451;Nézel;406,0;1134,5;24511,5;;;;;;;;;;;;;;;;;;;;;;;;
78455;Noisy-le-Roi;3001,0;7949,5;34965,0;83,6;5,0;;;;;;;;11,8;81,0;73,0;2,7;5,3;29,7;14,3;1,6;1,0;0,3;0,3;-26,6;17148,5;65151,2;3,8
78460;Oinville-sur-Montcient;457,0;1155,5;28445,0;;;;;;;;;;;;;;;;;;;;;;;;
78464;Orcemont;355,0;1006,5;27281,3;;;;;;;;;;;;;;;;;;;;;;;;
78465;Orgerus;930,0;2331,5;26738,0;77,1;;;;;;;;;;76,5;71,6;2,1;2,8;31,8;9,7;2,0;1,2;0,5;0,3;-20,0;15945,6;43464,3;2,7
78466;Orgeval;2202,0;6426,5;34830,0;82,2;5,0;;;;;;;;;89,7;80,3;2,5;7,0;20,0;15,4;1,7;1,2;0,3;0,2;-26,8;16796,3;69995,6;4,2
